timestamp,rpm,speed_kmh,oil_temp_c,water_temp_c,voltage_v
2026-05-24T20:41:25,0,0,0,0,0.0
2026-05-24T20:41:26,0,0,0,0,0.0
2026-05-24T20:41:27,0,0,0,0,0.0
2026-05-24T20:41:28,0,0,0,0,0.0
2026-05-24T20:41:29,0,0,0,0,0.0
2026-05-24T20:41:30,0,0,0,0,0.0
2026-05-24T20:41:31,0,0,0,0,0.0
2026-05-24T20:41:32,0,0,0,0,0.0
2026-05-24T20:41:33,0,0,0,0,0.0
2026-05-24T20:41:34,0,0,0,0,0.0
2026-05-24T20:41:35,0,0,0,0,0.0
2026-05-24T20:41:36,0,0,0,0,0.0
2026-05-24T20:41:37,0,0,0,0,0.0
2026-05-24T20:41:38,0,0,0,0,0.0
2026-05-24T20:41:39,0,0,0,0,0.0
2026-05-24T20:41:40,0,0,0,0,0.0
2026-05-24T20:41:41,0,0,0,0,0.0
2026-05-24T20:41:42,0,0,0,0,0.0
2026-05-24T20:41:43,0,0,0,0,0.0
2026-05-24T20:41:44,0,0,0,0,0.0
2026-05-24T20:41:45,0,0,0,0,0.0
2026-05-24T20:41:46,0,0,0,0,0.0
2026-05-24T20:41:47,0,0,0,0,0.0
2026-05-24T20:41:48,0,0,0,0,0.0
2026-05-24T20:41:49,0,0,0,0,0.0
2026-05-24T20:41:50,0,0,0,0,0.0
2026-05-24T20:41:51,0,0,0,0,0.0
2026-05-24T20:41:52,0,0,0,0,0.0
2026-05-24T20:41:53,0,0,0,0,0.0
2026-05-24T20:41:54,0,0,0,0,0.0
2026-05-24T20:41:55,0,0,0,0,0.0
2026-05-24T20:41:56,0,0,0,0,0.0
2026-05-24T20:41:57,0,0,0,0,0.0
2026-05-24T20:41:58,0,0,0,0,0.0
2026-05-24T20:41:59,0,0,0,0,0.0
2026-05-24T20:42:00,0,0,0,0,0.0
2026-05-24T20:42:01,0,0,0,0,0.0
2026-05-24T20:42:02,0,0,0,0,0.0
2026-05-24T20:42:03,0,0,0,0,0.0
2026-05-24T20:42:04,0,0,0,0,0.0
2026-05-24T20:42:05,0,0,0,0,0.0
2026-05-24T20:42:06,0,0,0,0,0.0
2026-05-24T20:42:07,0,0,0,0,0.0
2026-05-24T20:42:08,0,0,0,0,0.0
2026-05-24T20:42:09,0,0,0,0,0.0
2026-05-24T20:42:10,0,0,0,0,0.0
2026-05-24T20:42:11,0,0,0,0,0.0
2026-05-24T20:42:12,0,0,0,0,0.0
2026-05-24T20:42:13,0,0,0,0,0.0
2026-05-24T20:42:14,0,0,0,0,0.0
2026-05-24T20:42:15,0,0,0,0,0.0
2026-05-24T20:42:16,0,0,0,0,0.0
2026-05-24T20:42:17,0,0,0,0,0.0
2026-05-24T20:42:18,0,0,0,0,0.0
2026-05-24T20:42:19,0,0,0,0,0.0
2026-05-24T20:42:20,0,0,0,0,0.0
2026-05-24T20:42:21,0,0,0,0,0.0
2026-05-24T20:42:22,0,0,0,0,0.0
2026-05-24T20:42:23,0,0,0,0,0.0
2026-05-24T20:42:24,0,0,0,0,0.0
2026-05-24T20:42:25,0,0,0,0,0.0
2026-05-24T20:42:26,0,0,0,0,0.0
2026-05-24T20:42:27,0,0,0,0,0.0
2026-05-24T20:42:28,0,0,0,0,0.0
2026-05-24T20:42:29,0,0,0,0,0.0
2026-05-24T20:42:30,0,0,0,0,0.0
2026-05-24T20:42:31,0,0,0,0,0.0
2026-05-24T20:42:32,0,0,0,0,0.0
2026-05-24T20:42:33,0,0,0,0,0.0
2026-05-24T20:42:34,0,0,0,0,0.0
2026-05-24T20:42:35,0,0,0,0,0.0
2026-05-24T20:42:36,0,0,0,0,0.0
2026-05-24T20:42:37,0,0,0,0,0.0
2026-05-24T20:42:38,0,0,0,0,0.0
2026-05-24T20:42:39,0,0,0,0,0.0
2026-05-24T20:42:40,0,0,0,0,0.0
2026-05-24T20:42:41,0,0,0,0,0.0
2026-05-24T20:42:42,0,0,0,0,0.0
2026-05-24T20:42:43,0,0,0,0,0.0
2026-05-24T20:42:44,0,0,0,0,0.0
2026-05-24T20:42:45,0,0,0,0,0.0
2026-05-24T20:42:46,0,0,0,0,0.0
2026-05-24T20:42:47,0,0,0,0,0.0
2026-05-24T20:42:48,0,0,0,0,0.0
2026-05-24T20:42:49,0,0,0,0,0.0
2026-05-24T20:42:50,0,0,0,0,0.0
2026-05-24T20:42:51,0,0,0,0,0.0
2026-05-24T20:42:52,0,0,0,0,0.0
2026-05-24T20:42:53,0,0,0,0,0.0
2026-05-24T20:42:54,0,0,0,0,0.0
2026-05-24T20:42:55,0,0,0,0,0.0
2026-05-24T20:42:56,0,0,0,0,0.0
2026-05-24T20:42:57,0,0,0,0,0.0
2026-05-24T20:42:58,0,0,0,0,0.0
2026-05-24T20:42:59,0,0,0,0,0.0
2026-05-24T20:43:00,0,0,0,0,0.0
2026-05-24T20:43:01,0,0,0,0,0.0
2026-05-24T20:43:02,0,0,0,0,0.0
2026-05-24T20:43:03,0,0,0,0,0.0
2026-05-24T20:43:04,0,0,0,0,0.0
2026-05-24T20:43:05,0,0,0,0,0.0
2026-05-24T20:43:06,0,0,0,0,0.0
2026-05-24T20:43:07,0,0,0,0,0.0
2026-05-24T20:43:08,0,0,0,0,0.0
2026-05-24T20:43:09,0,0,0,0,0.0
2026-05-24T20:43:10,0,0,0,0,0.0
2026-05-24T20:43:11,0,0,0,0,0.0
2026-05-24T20:43:12,0,0,0,0,0.0
2026-05-24T20:43:13,0,0,0,0,0.0
2026-05-24T20:43:14,0,0,0,0,0.0
2026-05-24T20:43:15,0,0,0,0,0.0
2026-05-24T20:43:16,0,0,0,0,0.0
2026-05-24T20:43:17,0,0,0,0,0.0
2026-05-24T20:43:18,0,0,0,0,0.0
2026-05-24T20:43:19,0,0,0,0,0.0
2026-05-24T20:43:20,0,0,0,0,0.0
2026-05-24T20:43:21,0,0,0,0,0.0
2026-05-24T20:43:22,0,0,0,0,0.0
2026-05-24T20:43:23,0,0,0,0,0.0
2026-05-24T20:43:24,0,0,0,0,0.0
2026-05-24T20:43:25,0,0,0,0,0.0
2026-05-24T20:43:26,0,0,0,0,0.0
2026-05-24T20:43:27,0,0,0,0,0.0
2026-05-24T20:43:28,0,0,0,0,0.0
2026-05-24T20:43:29,0,0,0,0,0.0
2026-05-24T20:43:30,0,0,0,0,0.0
2026-05-24T20:43:31,0,0,0,0,0.0
2026-05-24T20:43:32,0,0,0,0,0.0
2026-05-24T20:43:33,0,0,0,0,0.0
2026-05-24T20:43:34,0,0,0,0,0.0
2026-05-24T20:43:35,0,0,0,0,0.0
2026-05-24T20:43:36,0,0,0,0,0.0
2026-05-24T20:43:37,0,0,0,0,0.0
2026-05-24T20:43:38,0,0,0,0,0.0
2026-05-24T20:43:39,0,0,0,0,0.0
2026-05-24T20:43:40,0,0,0,0,0.0
2026-05-24T20:43:41,0,0,0,0,0.0
2026-05-24T20:43:42,0,0,0,0,0.0
2026-05-24T20:43:43,0,0,0,0,0.0
2026-05-24T20:43:44,0,0,0,0,0.0
2026-05-24T20:43:45,0,0,0,0,0.0
2026-05-24T20:43:46,0,0,0,0,0.0
2026-05-24T20:43:47,0,0,0,0,0.0
2026-05-24T20:43:48,0,0,0,0,0.0
2026-05-24T20:43:49,0,0,0,0,0.0
2026-05-24T20:43:50,0,0,0,0,0.0
2026-05-24T20:43:51,0,0,0,0,0.0
2026-05-24T20:43:52,0,0,0,0,0.0
2026-05-24T20:43:53,0,0,0,0,0.0
2026-05-24T20:43:54,0,0,0,0,0.0
